Arquivo,MIME_type,Pasta de Destino
VirusShare_ea1f443c1057e8b9103419464b39dc01,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d40a5791be8530155ee1752819c18588,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_cdc23e1506cf651939473d90eaaf6212,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d7d76eceaff6af666277178ea85e8d09,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_555b8de9dcf1871d999e0c7d7348b042,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_10dadeef377cf975e9513d9de8410185,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_9d808cc258eeeaf5df092dd7d4221fee,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_655b3a784d756ca74c9c3fd2849cbe73,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_893bbe63d24390f342c112d2ade2140c,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_18048d415f175793fdb2bbb67c58f684,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_dcab93587d6945412c3139979ba9bb50,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_503f84f9d3f69248355980c27dc76f00,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_8526f5a25d53e411ae35e9684f2bec14,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_e7654f0d9d636590f8a5ba00f51dd5eb,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d3936e8976158013eba2c71bec06fc91,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_4b4cdf6f08f3c5f9dae3cf7afca16643,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d84914b853ea4cf70f62678b0f211be8,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_bafb46d0817f021b8ca84e0fc5e3c0bc,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_2eae39304b89fdac0738021a0c9593d8,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d1856ffa8ac10799d6ebb7e15788017b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_f14795644bf234fd4ffafec51873dd43,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_46d0d00d0686f7b9d6c1d020acbe6bec,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_8bc4f70860194020ad22cab25b241856,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_cc46f8ae93a655562c10e76e2560999e,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_7031249ad38f75e5151c8c39910ad8d3,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a29b603c103b4e0b8e0e018411b279e3,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b88744a709e48007140956ae18d40292,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
